order_id,customer_id,restaurant_id,order_datetime,order_status,gross_amount,discount_amount,delivery_fee,promo_code,payment_method,net_amount,cancellation_reason
ORD_018220,CUST_04866,REST_0031,2025-12-25 05:22:10.447894,Cancelled,433.98,21.23,15,,Cash,412.75,Restaurant Busy
ORD_018221,CUST_00473,REST_0258,2025-11-29 07:06:05.447894,Delivered,479.44,15.7,10,,Card,463.74,
ORD_018222,CUST_07704,REST_0269,2025-10-28 22:28:09.447894,Cancelled,168.17,8.44,15,,Card,159.73,Item Unavailable
ORD_018223,CUST_04675,REST_0490,2025-12-25 17:08:09.447894,Delivered,434.72,20.87,15,,Wallet,413.85,
ORD_018224,CUST_03833,REST_0352,2025-12-17 18:25:06.447894,Delivered,205.84,36.25,10,SAVE10,Wallet,169.59,
ORD_018225,CUST_04331,REST_0369,2025-11-25 21:51:08.447894,In Progress,226.62,41.92,5,SAVE10,Card,184.7,
ORD_018226,CUST_02142,REST_0400,2025-11-18 17:45:07.447894,Delivered,439.53,17.71,15,FREESHIP,Card,421.82,
ORD_018227,CUST_02909,REST_0271,2025-12-31 19:52:02.447894,Delivered,283.5,1.89,10,NEWUSER,Wallet,281.61,
ORD_018228,CUST_06333,REST_0025,2025-10-22 21:59:03.447894,Delivered,220.18,8.58,15,NEWUSER,Card,211.6,
ORD_018229,CUST_04112,REST_0332,2026-01-01 03:48:08.447894,Delivered,101.38,10.83,5,NEWUSER,Card,90.55,
ORD_018230,CUST_01399,REST_0028,2025-11-04 04:16:30.447894,Delivered,235.46,43.59,5,NEWUSER,Wallet,191.87,
ORD_018231,CUST_08556,REST_0105,2025-10-24 14:17:31.447894,Cancelled,373.26,10.24,5,,Cash,363.02,Restaurant Busy
ORD_018232,CUST_08936,REST_0268,2025-10-26 18:09:36.447894,Delivered,354.22,2.35,5,,Card,351.87,
ORD_018233,CUST_03470,REST_0377,2025-11-02 20:42:21.447894,Delivered,397.78,24.32,10,NEWUSER,Card,373.46,
ORD_018234,CUST_02458,REST_0213,2025-12-05 15:36:15.447894,Delivered,385.11,3.85,5,FREESHIP,Wallet,381.26,
ORD_018235,CUST_06318,REST_0460,2026-01-04 21:08:12.447894,In Progress,199.6,4.87,15,NEWUSER,Card,194.73,
ORD_018236,CUST_03685,REST_0499,2025-10-13 07:09:53.447894,Delivered,424.14,18.49,15,FREESHIP,Card,405.65,
ORD_018237,CUST_02234,REST_0438,2025-11-02 13:27:57.447894,Delivered,48.23,43.04,0,SAVE10,Cash,5.189999999999998,
ORD_018238,CUST_00470,REST_0186,2025-10-10 05:43:29.447894,Delivered,43.38,43.57,5,FREESHIP,Cash,-0.18999999999999773,
ORD_018239,CUST_05500,REST_0369,2025-10-22 00:57:02.447894,Delivered,479.37,38.74,0,,Card,440.63,
ORD_018240,CUST_08504,REST_0144,2025-12-31 02:50:45.447894,Delivered,441.94,6.28,15,FREESHIP,Card,435.66,
ORD_018241,CUST_08030,REST_0190,2025-12-27 11:17:21.447894,Cancelled,219.24,20.74,0,FREESHIP,Card,198.5,Restaurant Busy
ORD_018242,CUST_06673,REST_0074,2025-12-12 00:02:12.447894,Delivered,426.24,10.68,15,NEWUSER,Card,415.56,
ORD_018243,CUST_04324,REST_0394,2025-12-15 21:30:35.447894,Delivered,335.54,6.84,0,SAVE10,Card,328.70000000000005,
ORD_018244,CUST_00989,REST_0500,2025-10-09 09:43:13.447894,Delivered,109.91,35.71,10,FREESHIP,Card,74.19999999999999,
ORD_018245,CUST_01432,REST_0450,2025-11-03 08:35:03.447894,Delivered,244.39,10.81,15,NEWUSER,Cash,233.57999999999998,
ORD_018246,CUST_06697,REST_0091,2025-11-13 18:09:43.447894,Delivered,59.76,49.28,5,NEWUSER,Cash,10.479999999999997,
ORD_018247,CUST_00214,REST_0052,2025-10-19 09:11:31.447894,Delivered,187.42,39.72,15,NEWUSER,Card,147.7,
ORD_018248,CUST_05026,REST_0286,2025-12-14 00:20:25.447894,Cancelled,127.28,39.85,15,SAVE10,Wallet,87.43,Item Unavailable
ORD_018249,CUST_07484,REST_0097,2025-10-08 03:58:52.447894,In Progress,416.06,35.74,10,FREESHIP,Card,380.32,
ORD_018250,CUST_09505,REST_0016,2025-10-12 12:27:16.447894,Delivered,376.56,11.63,5,NEWUSER,Card,364.93,
ORD_018251,CUST_03221,REST_0138,2025-11-30 10:32:39.447894,Delivered,58.71,10.05,15,SAVE10,Card,48.66,
ORD_018252,CUST_04628,REST_0143,2025-10-22 15:02:08.447894,Delivered,282.83,11.32,15,,Cash,271.51,
ORD_018253,CUST_03441,REST_0282,2025-12-30 00:47:37.447894,Delivered,371.2,25.74,15,,Card,345.46,
ORD_018254,CUST_05733,REST_0189,2025-11-29 20:26:07.447894,Delivered,322.94,6.72,10,SAVE10,Card,316.21999999999997,
ORD_018255,CUST_02405,REST_0015,2025-10-26 00:46:42.447894,Delivered,55.37,35.78,10,SAVE10,Cash,19.589999999999996,
ORD_018256,CUST_08892,REST_0134,2025-12-23 06:58:34.447894,Delivered,122.76,39.75,0,SAVE10,Cash,83.01,
ORD_018257,CUST_07598,REST_0465,2025-12-03 05:44:44.447894,Delivered,210.66,39.34,5,NEWUSER,Card,171.32,
ORD_018258,CUST_05153,REST_0109,2025-11-02 04:56:30.447894,Delivered,90.16,50.0,10,NEWUSER,Wallet,40.16,
ORD_018259,CUST_09759,REST_0129,2025-10-30 17:19:32.447894,Delivered,98.84,44.38,5,SAVE10,Card,54.46,
ORD_018260,CUST_07958,REST_0114,2025-10-18 01:18:28.447894,Delivered,211.57,42.61,15,FREESHIP,Cash,168.95999999999998,
ORD_018261,CUST_07018,REST_0087,2025-12-28 09:21:06.447894,Delivered,260.58,1.23,10,NEWUSER,Wallet,259.34999999999997,
ORD_018262,CUST_09502,REST_0226,2025-12-06 11:58:46.447894,Delivered,61.43,35.02,10,,Cash,26.409999999999997,
ORD_018263,CUST_04613,REST_0163,2025-10-24 00:41:03.447894,Delivered,372.94,29.7,5,,Wallet,343.24,
ORD_018264,CUST_00681,REST_0124,2025-11-25 03:29:27.447894,Delivered,285.23,35.45,10,,Card,249.78000000000003,
ORD_018265,CUST_09901,REST_0107,2025-10-12 13:56:24.447894,Delivered,481.76,9.53,15,FREESHIP,Card,472.23,
ORD_018266,CUST_04823,REST_0345,2025-11-28 05:47:12.447894,Delivered,161.88,23.5,0,NEWUSER,Card,138.38,
ORD_018267,CUST_03901,REST_0129,2025-11-04 22:56:24.447894,Delivered,152.56,5.82,0,NEWUSER,Wallet,146.74,
ORD_018268,CUST_04365,REST_0345,2025-12-13 09:15:35.447894,Delivered,189.47,48.26,5,NEWUSER,Card,141.21,
ORD_018269,CUST_01788,REST_0294,2025-10-11 21:29:31.447894,Delivered,285.71,2.21,10,SAVE10,Wallet,283.5,
ORD_018270,CUST_00718,REST_0464,2025-11-06 06:13:11.447894,Delivered,173.55,46.85,10,,Wallet,126.70000000000002,
ORD_018271,CUST_08913,REST_0239,2025-12-22 20:55:26.447894,Delivered,172.66,7.38,15,FREESHIP,Wallet,165.28,
ORD_018272,CUST_03858,REST_0041,2025-10-07 20:42:29.447894,In Progress,433.97,5.44,0,,Card,428.53000000000003,
ORD_018273,CUST_08063,REST_0140,2025-11-14 17:50:36.447894,Delivered,75.66,41.13,0,FREESHIP,Card,34.529999999999994,
ORD_018274,CUST_02188,REST_0448,2025-11-02 03:36:46.447894,Delivered,264.91,32.5,0,,Wallet,232.41000000000003,
ORD_018275,CUST_03753,REST_0138,2025-10-10 15:44:18.447894,Delivered,384.48,12.99,15,,Card,371.49,
ORD_018276,CUST_00781,REST_0155,2025-10-18 17:54:44.447894,Delivered,479.7,7.57,0,,Card,472.13,
ORD_018277,CUST_00630,REST_0423,2025-10-30 15:53:27.447894,Delivered,444.39,3.84,5,,Wallet,440.55,
ORD_018278,CUST_05730,REST_0234,2025-12-11 03:10:01.447894,Delivered,129.72,35.97,15,NEWUSER,Wallet,93.75,
ORD_018279,CUST_04531,REST_0455,2025-12-09 10:53:08.447894,Cancelled,246.51,8.45,15,SAVE10,Wallet,238.06,Item Unavailable
ORD_018280,CUST_05665,REST_0326,2025-11-03 14:36:01.447894,Delivered,303.27,21.92,5,SAVE10,Wallet,281.34999999999997,
ORD_018281,CUST_07622,REST_0045,2025-10-15 03:12:41.447894,Delivered,182.71,46.19,10,SAVE10,Cash,136.52,
ORD_018282,CUST_03922,REST_0267,2025-11-30 18:49:09.447894,Cancelled,179.62,38.51,15,SAVE10,Wallet,141.11,Item Unavailable
ORD_018283,CUST_07235,REST_0254,2025-10-07 21:56:28.447894,Delivered,117.05,27.27,5,NEWUSER,Card,89.78,
ORD_018284,CUST_03313,REST_0280,2025-10-28 16:02:16.447894,Delivered,53.69,34.51,10,,Wallet,19.18,
ORD_018285,CUST_02431,REST_0313,2025-10-27 23:57:09.447894,Delivered,395.98,34.11,0,FREESHIP,Cash,361.87,
ORD_018286,CUST_06578,REST_0040,2026-01-05 05:03:29.447894,Cancelled,240.52,34.31,5,FREESHIP,Card,206.21,Customer Cancelled
ORD_018287,CUST_09822,REST_0345,2025-12-29 06:47:44.447894,Delivered,439.75,39.07,15,,Card,400.68,
ORD_018288,CUST_01474,REST_0293,2025-11-19 03:04:53.447894,In Progress,120.22,46.06,5,SAVE10,Cash,74.16,
ORD_018289,CUST_08672,REST_0259,2025-11-23 23:33:16.447894,Delivered,204.53,45.83,5,SAVE10,Cash,158.7,
ORD_018290,CUST_02070,REST_0452,2025-12-08 08:31:09.447894,Delivered,197.01,7.9,15,SAVE10,Cash,189.10999999999999,
ORD_018291,CUST_00561,REST_0068,2025-12-14 02:37:27.447894,Delivered,314.51,34.52,15,NEWUSER,Wallet,279.99,
ORD_018292,CUST_02696,REST_0377,2025-10-15 11:16:45.447894,Delivered,259.37,40.4,5,NEWUSER,Card,218.97,
ORD_018293,CUST_07911,REST_0233,2025-11-19 19:13:53.447894,Delivered,315.45,11.88,15,NEWUSER,Card,303.57,
ORD_018294,CUST_07461,REST_0385,2025-11-20 10:29:08.447894,Delivered,196.7,49.4,15,SAVE10,Wallet,147.29999999999998,
ORD_018295,CUST_02004,REST_0094,2025-11-07 19:38:28.447894,Cancelled,472.5,0.39,15,SAVE10,Card,472.11,Customer Cancelled
ORD_018296,CUST_03993,REST_0207,2025-12-05 16:05:40.447894,Delivered,468.64,36.77,5,,Card,431.87,
ORD_018297,CUST_01462,REST_0301,2025-12-03 17:32:19.447894,Delivered,395.69,29.42,0,,Wallet,366.27,
ORD_018298,CUST_00895,REST_0287,2025-11-03 15:37:12.447894,Delivered,497.99,3.63,10,,Card,494.36,
ORD_018299,CUST_09199,REST_0293,2025-10-18 16:09:52.447894,Delivered,128.04,18.93,10,NEWUSER,Wallet,109.10999999999999,
ORD_018300,CUST_05279,REST_0114,2025-11-16 07:38:20.447894,Delivered,233.33,16.47,10,,Wallet,216.86,
ORD_018301,CUST_00518,REST_0453,2025-10-12 18:43:44.447894,Cancelled,326.79,0.84,10,FREESHIP,Cash,325.95000000000005,Restaurant Busy
ORD_018302,CUST_06826,REST_0043,2025-11-21 03:25:25.447894,Cancelled,213.11,30.77,0,,Cash,182.34,Rider Unavailable
ORD_018303,CUST_08055,REST_0085,2025-12-11 01:58:28.447894,Delivered,137.08,9.9,15,FREESHIP,Cash,127.18,
ORD_018304,CUST_05300,REST_0099,2025-12-07 20:21:08.447894,Delivered,50.32,24.64,5,NEWUSER,Card,25.68,
ORD_018305,CUST_07380,REST_0260,2025-12-21 07:11:24.447894,Delivered,474.42,46.92,5,FREESHIP,Card,427.5,
ORD_018306,CUST_01001,REST_0199,2025-12-03 07:37:59.447894,Delivered,138.35,15.1,15,FREESHIP,Wallet,123.25,
ORD_018307,CUST_03748,REST_0122,2025-11-21 04:08:04.447894,Delivered,251.51,6.29,5,SAVE10,Card,245.22,
ORD_018308,CUST_08832,REST_0029,2025-12-14 04:04:43.447894,Delivered,40.43,3.89,5,,Wallet,36.54,
ORD_018309,CUST_00730,REST_0356,2025-11-10 09:15:09.447894,In Progress,282.76,10.53,0,,Card,272.23,
ORD_018310,CUST_08625,REST_0099,2025-11-19 04:11:29.447894,Delivered,423.53,42.98,10,NEWUSER,Cash,380.54999999999995,
ORD_018311,CUST_06788,REST_0096,2025-10-18 09:19:37.447894,Delivered,245.29,46.76,10,,Wallet,198.53,
ORD_018312,CUST_03938,REST_0362,2026-01-04 02:10:17.447894,Delivered,458.46,9.18,10,FREESHIP,Card,449.28,
ORD_018313,CUST_02811,REST_0244,2026-01-03 03:51:44.447894,Cancelled,130.56,44.48,10,SAVE10,Card,86.08000000000001,Restaurant Busy
ORD_018314,CUST_02938,REST_0139,2025-12-30 21:36:12.447894,Delivered,125.24,45.86,0,NEWUSER,Card,79.38,
ORD_018315,CUST_04197,REST_0498,2025-11-22 17:37:49.447894,Cancelled,311.34,32.01,5,FREESHIP,Card,279.33,Rider Unavailable
ORD_018316,CUST_06464,REST_0289,2025-11-13 23:43:59.447894,Delivered,410.8,21.7,10,SAVE10,Wallet,389.1,
ORD_018317,CUST_01122,REST_0437,2025-11-16 14:23:44.447894,Delivered,32.29,25.07,0,,Card,7.219999999999999,
ORD_018318,CUST_02327,REST_0233,2025-12-16 16:17:05.447894,Delivered,149.22,2.46,10,FREESHIP,Cash,146.76,
ORD_018319,CUST_03417,REST_0121,2025-12-23 20:15:44.447894,Delivered,146.81,21.48,15,FREESHIP,Wallet,125.33,
ORD_018320,CUST_05981,REST_0017,2025-11-11 15:03:24.447894,Delivered,270.59,36.65,5,FREESHIP,Wallet,233.93999999999997,
ORD_018321,CUST_09807,REST_0140,2025-12-04 01:52:24.447894,Delivered,319.99,34.22,15,NEWUSER,Card,285.77,
ORD_018322,CUST_07523,REST_0001,2025-10-15 14:58:07.447894,Cancelled,285.07,2.15,5,NEWUSER,Card,282.92,Rider Unavailable
ORD_018323,CUST_01063,REST_0184,2025-12-03 15:49:04.447894,Delivered,144.74,19.81,0,,Card,124.93,
ORD_018324,CUST_07471,REST_0023,2025-12-17 16:37:43.447894,Delivered,439.28,47.33,5,SAVE10,Card,391.95,
ORD_018325,CUST_05468,REST_0007,2025-12-15 23:05:23.447894,Delivered,393.94,45.76,5,NEWUSER,Wallet,348.18,
ORD_018326,CUST_04551,REST_0334,2025-10-08 06:17:44.447894,Delivered,328.82,15.41,5,SAVE10,Wallet,313.40999999999997,
ORD_018327,CUST_05444,REST_0425,2025-12-29 18:45:55.447894,Delivered,204.86,27.27,15,NEWUSER,Card,177.59,
ORD_018328,CUST_08711,REST_0492,2025-11-02 05:18:03.447894,Delivered,184.2,35.49,15,,Wallet,148.70999999999998,
ORD_018329,CUST_03425,REST_0053,2025-10-17 23:50:06.447894,Cancelled,378.71,1.66,0,SAVE10,Cash,377.04999999999995,Customer Cancelled
ORD_018330,CUST_05935,REST_0232,2026-01-04 08:06:26.447894,Delivered,87.83,13.27,0,FREESHIP,Card,74.56,
ORD_018331,CUST_05423,REST_0263,2025-12-26 15:23:28.447894,Delivered,45.91,31.73,5,,Card,14.179999999999996,
ORD_018332,CUST_00210,REST_0462,2025-10-24 02:19:55.447894,Delivered,484.92,38.65,15,,Wallet,446.27000000000004,
ORD_018333,CUST_09059,REST_0098,2025-11-03 13:27:44.447894,Delivered,476.21,8.28,10,,Wallet,467.93,
ORD_018334,CUST_03941,REST_0194,2025-12-11 13:46:07.447894,Delivered,473.11,18.56,10,NEWUSER,Card,454.55,
ORD_018335,CUST_07301,REST_0253,2025-10-30 12:39:38.447894,Delivered,287.34,4.98,10,,Wallet,282.35999999999996,
ORD_018336,CUST_00176,REST_0340,2025-10-18 18:42:37.447894,Delivered,75.47,7.73,15,,Wallet,67.74,
ORD_018337,CUST_07255,REST_0209,2025-12-06 05:36:59.447894,Delivered,265.09,6.05,0,FREESHIP,Card,259.03999999999996,
ORD_018338,CUST_04857,REST_0074,2025-10-19 04:03:30.447894,Delivered,199.23,44.25,10,FREESHIP,Card,154.98,
ORD_018339,CUST_03530,REST_0437,2026-01-02 20:14:39.447894,Delivered,302.21,27.13,0,NEWUSER,Card,275.08,
ORD_018340,CUST_08409,REST_0005,2025-10-16 23:44:17.447894,Delivered,452.85,0.68,5,,Cash,452.17,
ORD_018341,CUST_05526,REST_0353,2025-11-08 23:00:07.447894,Delivered,249.55,15.1,5,,Card,234.45000000000002,
ORD_018342,CUST_02911,REST_0357,2025-12-09 06:37:17.447894,Delivered,414.09,0.18,5,SAVE10,Card,413.90999999999997,
ORD_018343,CUST_00604,REST_0164,2025-11-18 18:04:46.447894,Delivered,260.45,23.06,5,NEWUSER,Card,237.39,
ORD_018344,CUST_09935,REST_0300,2025-11-12 10:46:32.447894,Delivered,477.2,25.13,15,FREESHIP,Cash,452.07,
ORD_018345,CUST_00820,REST_0366,2025-12-01 01:05:27.447894,In Progress,251.72,24.01,10,NEWUSER,Card,227.71,
ORD_018346,CUST_07598,REST_0122,2026-01-05 06:24:17.447894,Delivered,364.28,30.9,15,FREESHIP,Card,333.38,
ORD_018347,CUST_01062,REST_0139,2026-01-03 03:49:01.447894,Delivered,244.98,35.22,15,NEWUSER,Card,209.76,
ORD_018348,CUST_03013,REST_0448,2025-12-10 21:14:00.447894,Delivered,219.39,32.24,5,,Cash,187.14999999999998,
ORD_018349,CUST_02956,REST_0149,2025-11-13 15:05:26.447894,Cancelled,381.87,48.34,5,,Card,333.53,Customer Cancelled
ORD_018350,CUST_00185,REST_0388,2025-11-02 15:02:39.447894,Delivered,380.19,48.6,5,,Wallet,331.59,
ORD_018351,CUST_03449,REST_0345,2025-11-25 03:14:00.447894,Delivered,132.11,10.43,10,,Card,121.68,
ORD_018352,CUST_06419,REST_0489,2025-11-14 05:30:52.447894,Delivered,222.38,4.68,10,FREESHIP,Card,217.7,
ORD_018353,CUST_08794,REST_0035,2025-12-30 13:23:08.447894,Cancelled,34.03,25.05,10,,Wallet,8.98,Restaurant Busy
ORD_018354,CUST_01310,REST_0291,2025-10-22 17:31:12.447894,Delivered,38.66,36.24,15,FREESHIP,Wallet,2.4199999999999946,
ORD_018355,CUST_01372,REST_0035,2025-10-28 01:44:50.447894,Delivered,98.11,48.81,5,FREESHIP,Card,49.3,
ORD_018356,CUST_01013,REST_0167,2025-10-27 02:26:19.447894,Delivered,388.56,22.23,0,FREESHIP,Card,366.33,
ORD_018357,CUST_00007,REST_0289,2025-12-22 23:16:18.447894,Delivered,65.43,7.26,10,FREESHIP,Card,58.17000000000001,
ORD_018358,CUST_08380,REST_0077,2025-12-17 00:55:55.447894,Delivered,472.08,25.77,10,NEWUSER,Wallet,446.31,
ORD_018359,CUST_04046,REST_0324,2025-11-05 20:07:53.447894,In Progress,120.97,16.32,0,NEWUSER,Card,104.65,
ORD_018360,CUST_01624,REST_0377,2025-12-19 17:53:27.447894,Delivered,446.61,16.98,10,FREESHIP,Wallet,429.63,
ORD_018361,CUST_09332,REST_0428,2026-01-05 05:15:07.447894,Cancelled,476.71,23.69,10,,Card,453.02,Payment Failed
ORD_018362,CUST_08255,REST_0232,2025-12-20 15:55:37.447894,Delivered,230.88,6.94,5,NEWUSER,Card,223.94,
ORD_018363,CUST_08633,REST_0307,2025-12-19 21:53:09.447894,Cancelled,275.68,3.45,0,,Card,272.23,Payment Failed
ORD_018364,CUST_01368,REST_0248,2025-11-16 03:51:57.447894,Delivered,180.73,30.07,10,NEWUSER,Wallet,150.66,
ORD_018365,CUST_00587,REST_0294,2025-10-25 07:39:27.447894,Delivered,452.79,14.19,10,,Cash,438.6,
ORD_018366,CUST_00379,REST_0042,2025-12-29 07:18:33.447894,Delivered,269.67,35.9,5,FREESHIP,Wallet,233.77,
ORD_018367,CUST_09448,REST_0173,2025-11-09 01:23:06.447894,Delivered,491.33,33.72,15,NEWUSER,Card,457.61,
ORD_018368,CUST_02488,REST_0030,2025-12-02 09:56:29.447894,Delivered,485.4,39.08,0,NEWUSER,Cash,446.32,
ORD_018369,CUST_03947,REST_0475,2025-11-11 02:41:48.447894,Cancelled,477.52,2.59,5,,Card,474.93,Restaurant Busy
ORD_018370,CUST_00737,REST_0163,2025-10-17 07:30:27.447894,Delivered,197.44,3.08,0,,Wallet,194.35999999999999,
ORD_018371,CUST_03348,REST_0028,2025-11-19 13:58:15.447894,Delivered,68.71,0.79,5,FREESHIP,Card,67.91999999999999,
ORD_018372,CUST_09066,REST_0425,2025-10-11 23:59:13.447894,Delivered,344.48,22.84,5,SAVE10,Wallet,321.64000000000004,
ORD_018373,CUST_03239,REST_0362,2025-11-28 13:05:33.447894,Delivered,440.49,7.43,10,SAVE10,Card,433.06,
ORD_018374,CUST_08150,REST_0173,2025-12-14 00:15:23.447894,Delivered,196.64,41.41,0,SAVE10,Card,155.23,
ORD_018375,CUST_08291,REST_0304,2025-12-05 21:32:08.447894,Delivered,482.48,29.31,10,FREESHIP,Card,453.17,
ORD_018376,CUST_08606,REST_0311,2025-12-25 00:25:18.447894,Delivered,458.05,12.28,10,NEWUSER,Card,445.77000000000004,
ORD_018377,CUST_00314,REST_0392,2025-11-01 04:37:29.447894,Delivered,325.93,32.43,5,NEWUSER,Wallet,293.5,
ORD_018378,CUST_06273,REST_0154,2025-10-25 20:16:15.447894,Delivered,84.85,49.78,0,SAVE10,Wallet,35.06999999999999,
ORD_018379,CUST_09978,REST_0363,2025-10-30 19:49:41.447894,Delivered,449.52,15.71,15,SAVE10,Card,433.81,
ORD_018380,CUST_07620,REST_0226,2025-10-09 02:55:54.447894,Delivered,87.72,0.95,15,FREESHIP,Wallet,86.77,
ORD_018381,CUST_01433,REST_0125,2025-12-06 20:32:08.447894,Delivered,275.81,13.22,0,,Card,262.59,
ORD_018382,CUST_09787,REST_0371,2025-12-16 02:51:39.447894,Delivered,39.04,1.34,0,,Wallet,37.699999999999996,
ORD_018383,CUST_00338,REST_0157,2025-12-28 03:00:12.447894,Delivered,102.65,32.34,5,FREESHIP,Card,70.31,
ORD_018384,CUST_04342,REST_0311,2025-10-10 22:53:02.447894,Delivered,294.95,39.67,15,SAVE10,Wallet,255.27999999999997,
ORD_018385,CUST_07817,REST_0194,2025-10-30 08:32:06.447894,Cancelled,30.71,43.59,5,NEWUSER,Wallet,-12.880000000000003,Restaurant Busy
ORD_018386,CUST_00558,REST_0326,2025-10-31 20:59:08.447894,In Progress,101.15,41.73,10,SAVE10,Card,59.42000000000001,
ORD_018387,CUST_04300,REST_0304,2025-11-23 13:08:11.447894,Delivered,133.73,46.17,5,NEWUSER,Card,87.55999999999999,
ORD_018388,CUST_07049,REST_0464,2025-10-24 05:17:57.447894,Delivered,50.09,37.01,0,FREESHIP,Card,13.080000000000005,
ORD_018389,CUST_01217,REST_0263,2025-10-15 09:11:18.447894,Delivered,302.45,0.09,5,,Card,302.36,
ORD_018390,CUST_03431,REST_0075,2026-01-01 08:34:08.447894,Delivered,389.04,34.36,0,NEWUSER,Wallet,354.68,
ORD_018391,CUST_05674,REST_0123,2025-10-22 00:48:34.447894,Cancelled,47.64,31.77,0,SAVE10,Wallet,15.870000000000001,Rider Unavailable
ORD_018392,CUST_08928,REST_0080,2025-12-04 17:13:38.447894,Delivered,225.64,11.95,5,NEWUSER,Card,213.69,
ORD_018393,CUST_02266,REST_0134,2025-12-28 09:20:33.447894,Delivered,285.08,49.52,15,,Wallet,235.55999999999997,
ORD_018394,CUST_04669,REST_0421,2025-11-12 20:12:53.447894,Cancelled,275.5,29.19,10,FREESHIP,Card,246.31,Rider Unavailable
ORD_018395,CUST_08374,REST_0393,2025-12-04 18:26:41.447894,Delivered,257.91,19.32,0,FREESHIP,Card,238.59000000000003,
ORD_018396,CUST_05691,REST_0259,2025-11-01 15:18:18.447894,Cancelled,74.91,17.62,5,SAVE10,Card,57.28999999999999,Payment Failed
ORD_018397,CUST_05070,REST_0437,2025-10-12 10:09:03.447894,In Progress,146.95,33.28,5,,Card,113.66999999999999,
ORD_018398,CUST_00208,REST_0093,2025-11-02 03:34:41.447894,Delivered,466.04,24.51,0,SAVE10,Wallet,441.53000000000003,
ORD_018399,CUST_01194,REST_0117,2025-10-26 01:56:27.447894,Delivered,116.1,37.76,5,SAVE10,Card,78.34,
ORD_018400,CUST_04235,REST_0392,2025-11-02 03:14:18.447894,Delivered,398.55,3.17,15,,Card,395.38,
ORD_018401,CUST_01190,REST_0168,2025-11-27 13:07:10.447894,Delivered,99.09,13.37,0,FREESHIP,Card,85.72,
ORD_018402,CUST_04665,REST_0017,2025-10-25 17:02:30.447894,Delivered,378.48,7.92,15,,Card,370.56,
ORD_018403,CUST_01659,REST_0382,2025-10-25 06:25:26.447894,Delivered,349.05,3.76,15,FREESHIP,Card,345.29,
ORD_018404,CUST_07564,REST_0230,2025-12-19 01:58:36.447894,Delivered,496.34,8.2,15,SAVE10,Card,488.14,
ORD_018405,CUST_00426,REST_0364,2025-11-23 09:04:14.447894,Delivered,102.26,35.59,0,SAVE10,Card,66.67,
ORD_018406,CUST_09622,REST_0454,2025-10-18 14:56:30.447894,Delivered,159.71,14.93,0,FREESHIP,Wallet,144.78,
ORD_018407,CUST_05030,REST_0303,2025-11-26 10:34:47.447894,Cancelled,426.06,2.85,15,FREESHIP,Card,423.21,Customer Cancelled
ORD_018408,CUST_05065,REST_0011,2025-11-03 09:35:52.447894,Delivered,291.82,13.28,15,NEWUSER,Card,278.54,
ORD_018409,CUST_04858,REST_0394,2025-10-18 19:45:26.447894,Delivered,184.89,35.98,15,,Card,148.91,
ORD_018410,CUST_00569,REST_0061,2025-10-29 16:33:43.447894,Delivered,100.73,17.02,10,NEWUSER,Wallet,83.71000000000001,
ORD_018411,CUST_00231,REST_0386,2025-10-12 09:15:09.447894,Delivered,292.03,48.78,5,SAVE10,Card,243.24999999999997,
ORD_018412,CUST_00995,REST_0245,2025-12-01 22:51:59.447894,Delivered,256.83,7.66,15,FREESHIP,Card,249.17,
ORD_018413,CUST_09849,REST_0413,2025-12-31 14:28:26.447894,Delivered,145.82,39.55,15,NEWUSER,Wallet,106.27,
ORD_018414,CUST_04040,REST_0070,2025-10-23 16:53:39.447894,Delivered,325.52,38.39,5,,Cash,287.13,
ORD_018415,CUST_05920,REST_0307,2025-10-14 17:34:58.447894,Delivered,350.84,13.82,0,FREESHIP,Card,337.02,
ORD_018416,CUST_08982,REST_0241,2025-12-06 12:17:50.447894,Delivered,290.5,32.14,10,SAVE10,Card,258.36,
ORD_018417,CUST_02626,REST_0329,2025-11-08 07:28:37.447894,Delivered,342.92,19.62,15,SAVE10,Wallet,323.3,
ORD_018418,CUST_09229,REST_0384,2025-10-18 05:50:24.447894,Cancelled,150.12,19.8,0,FREESHIP,Wallet,130.32,Payment Failed
ORD_018419,CUST_04439,REST_0194,2025-10-14 14:24:03.447894,Cancelled,455.15,4.06,5,,Card,451.09,Rider Unavailable
ORD_018420,CUST_01613,REST_0324,2025-10-30 08:37:59.447894,Delivered,54.9,1.47,5,FREESHIP,Card,53.43,
ORD_018421,CUST_08531,REST_0313,2025-12-10 03:47:26.447894,Delivered,110.08,22.46,0,NEWUSER,Card,87.62,
ORD_018422,CUST_07203,REST_0169,2025-10-25 23:02:45.447894,Delivered,134.58,26.28,5,FREESHIP,Card,108.30000000000001,
ORD_018423,CUST_06042,REST_0232,2025-11-11 19:45:37.447894,Delivered,478.08,31.8,15,,Card,446.28,
ORD_018424,CUST_00586,REST_0094,2025-12-24 13:00:45.447894,Delivered,164.77,24.44,10,,Card,140.33,
ORD_018425,CUST_05606,REST_0448,2025-11-08 13:12:54.447894,Cancelled,467.97,32.52,15,FREESHIP,Card,435.45000000000005,Payment Failed
ORD_018426,CUST_00422,REST_0132,2025-10-23 08:09:59.447894,Delivered,254.12,7.53,5,,Card,246.59,
